asset,label,class,protocol,apy,apy_pct,leverage,duration,budget,sims,prot_rate,liq_rate,avg_pct,avg_ann_pct,best_pct,worst_pct,median_pct,p10_pct,p25_pct,p75_pct,p90_pct,beat_morpho,beat_hold
gold,Gold (XAU),Commodities,Morpho Steakhouse,0.036298,3.63,75,90,87.53,3982,100.0,74.99,2.0893,8.47,30.75,0.0,0.0,0.0,0.0,0.21,8.81,24.74,36.87
gold,Gold (XAU),Commodities,Morpho Steakhouse,0.036298,3.63,75,120,116.54,3952,100.0,76.7,3.156,9.6,46.34,0.0,0.0,0.0,0.0,0.0,14.06,23.05,42.59
gold,Gold (XAU),Commodities,Morpho Steakhouse,0.036298,3.63,75,180,174.29,3892,100.0,80.65,5.5947,11.34,86.25,0.0,0.0,0.0,0.0,0.0,28.71,19.14,57.27
gold,Gold (XAU),Commodities,Morpho Steakhouse,0.036298,3.63,75,270,260.3,3802,100.0,82.72,11.1086,15.02,201.04,0.0,0.0,0.0,0.0,0.0,52.41,17.12,53.6
gold,Gold (XAU),Commodities,Morpho Steakhouse,0.036298,3.63,75,365,350.27,3707,100.0,84.14,17.3996,17.4,308.55,0.0,0.0,0.0,0.0,0.0,84.79,15.86,48.31
gold,Gold (XAU),Commodities,Morpho Steakhouse,0.036298,3.63,100,30,29.26,4042,100.0,69.94,0.6167,7.5,7.17,0.0,0.0,0.0,0.0,0.81,2.39,28.9,45.13
gold,Gold (XAU),Commodities,Morpho Steakhouse,0.036298,3.63,100,60,58.44,4012,100.0,76.02,1.3587,8.27,20.19,0.0,0.0,0.0,0.0,0.0,5.8,23.58,40.08
gold,Gold (XAU),Commodities,Morpho Steakhouse,0.036298,3.63,100,90,87.53,3982,100.0,79.36,2.2467,9.11,40.7,0.0,0.0,0.0,0.0,0.0,10.12,20.52,41.36
gold,Gold (XAU),Commodities,Morpho Steakhouse,0.036298,3.63,100,120,116.54,3952,100.0,81.1,3.3754,10.27,61.4,0.0,0.0,0.0,0.0,0.0,14.99,18.72,53.59
gold,Gold (XAU),Commodities,Morpho Steakhouse,0.036298,3.63,100,180,174.29,3892,100.0,83.84,6.1839,12.54,96.05,0.0,0.0,0.0,0.0,0.0,33.0,16.01,54.14
gold,Gold (XAU),Commodities,Morpho Steakhouse,0.036298,3.63,100,270,260.3,3802,100.0,85.51,12.5375,16.95,267.18,0.0,0.0,0.0,0.0,0.0,58.96,14.36,50.84
gold,Gold (XAU),Commodities,Morpho Steakhouse,0.036298,3.63,100,365,350.27,3707,100.0,86.59,19.6434,19.64,410.23,0.0,0.0,0.0,0.0,0.0,82.11,13.41,45.86
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,1,30,27.68,4042,100.0,0.0,0.2803,3.41,0.34,0.24,0.28,0.26,0.27,0.29,0.3,42.31,46.91
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,1,60,55.28,4012,100.0,0.0,0.5667,3.45,0.74,0.43,0.56,0.52,0.54,0.59,0.62,50.92,41.53
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,1,90,82.81,3982,100.0,0.0,0.8583,3.48,1.2,0.62,0.86,0.76,0.8,0.91,0.96,56.15,37.72
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,1,120,110.26,3952,100.0,0.0,1.1553,3.51,1.73,0.81,1.15,1.0,1.06,1.23,1.31,57.49,38.44
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,1,180,164.94,3892,100.0,0.0,1.7635,3.58,2.72,1.12,1.73,1.5,1.58,1.94,2.08,55.42,42.16
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,1,270,246.38,3802,100.0,0.0,2.7078,3.66,4.97,1.68,2.59,2.19,2.37,3.03,3.36,55.87,42.9
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,1,365,331.62,3707,100.0,0.0,3.7383,3.74,7.17,2.39,3.55,2.76,3.22,4.23,4.91,58.08,41.92
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,2,30,27.68,4042,100.0,0.0,0.2838,3.45,0.41,0.2,0.28,0.25,0.26,0.3,0.32,48.37,46.91
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,2,60,55.28,4012,100.0,0.0,0.5805,3.53,0.92,0.31,0.58,0.48,0.52,0.63,0.69,56.46,41.55
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,2,90,82.81,3982,100.0,0.0,0.8885,3.6,1.58,0.42,0.89,0.69,0.78,0.99,1.09,61.2,37.8
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,2,120,110.26,3952,100.0,0.0,1.2081,3.67,2.36,0.51,1.2,0.9,1.02,1.37,1.52,61.49,38.49
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,2,180,164.94,3892,100.0,0.0,1.8776,3.81,3.78,0.6,1.8,1.35,1.51,2.23,2.5,58.86,42.32
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,2,270,246.38,3802,100.0,0.0,2.9519,3.99,7.47,0.9,2.72,1.91,2.27,3.6,4.26,59.99,43.19
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,2,365,331.62,3707,100.0,0.0,4.1604,4.16,11.02,1.46,3.78,2.21,3.12,5.14,6.5,62.21,42.16
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,3,30,27.68,4042,100.0,0.0,0.2873,3.5,0.47,0.16,0.28,0.24,0.26,0.32,0.34,50.72,46.91
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,3,60,55.28,4012,100.0,0.0,0.5943,3.62,1.11,0.19,0.59,0.44,0.5,0.67,0.77,58.1,41.55
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,3,90,82.81,3982,100.0,0.0,0.9187,3.73,1.96,0.21,0.92,0.62,0.75,1.07,1.22,62.63,37.8
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,3,120,110.26,3952,100.0,0.0,1.2608,3.83,2.98,0.21,1.24,0.8,0.98,1.5,1.73,62.83,38.54
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,3,180,164.94,3892,100.0,0.0,1.9917,4.04,4.85,0.07,1.88,1.2,1.43,2.52,2.93,59.99,42.37
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,3,270,246.38,3802,100.0,0.0,3.1959,4.32,9.98,0.12,2.85,1.63,2.17,4.17,5.16,61.05,43.4
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,3,365,331.62,3707,100.0,0.03,4.5823,4.58,14.87,0.0,4.01,1.66,3.02,6.05,8.09,63.74,42.46
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,5,30,27.68,4042,100.0,0.0,0.2944,3.58,0.6,0.08,0.29,0.21,0.24,0.34,0.39,52.52,46.93
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,5,60,55.28,4012,100.0,0.22,0.622,3.78,1.48,0.0,0.61,0.37,0.47,0.75,0.91,59.07,41.55
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,5,90,82.81,3982,100.0,1.18,0.9785,3.97,2.71,0.0,0.97,0.49,0.7,1.22,1.48,63.99,37.85
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,5,120,110.26,3952,100.0,2.63,1.364,4.15,4.24,0.0,1.34,0.6,0.9,1.76,2.15,63.97,38.66
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,5,180,164.94,3892,100.0,3.85,2.2256,4.51,6.98,0.0,2.03,0.9,1.29,3.1,3.78,60.69,42.55
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,5,270,246.38,3802,100.0,5.79,3.6937,4.99,14.99,0.0,3.1,1.07,1.98,5.32,6.95,61.91,43.69
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,5,365,331.62,3707,100.0,9.87,5.4511,5.45,22.57,0.0,4.47,0.2,2.82,7.87,11.28,64.99,43.22
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,10,30,27.68,4042,100.0,3.24,0.3105,3.78,0.93,0.0,0.3,0.14,0.21,0.41,0.5,53.76,46.88
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,10,60,55.28,4012,100.0,8.05,0.6841,4.16,2.41,0.0,0.67,0.11,0.37,0.95,1.26,59.62,41.4
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,10,90,82.81,3982,100.0,14.47,1.1211,4.55,4.6,0.0,1.11,0.0,0.53,1.62,2.13,64.14,37.9
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,10,120,110.26,3952,100.0,19.69,1.6086,4.89,7.37,0.0,1.57,0.0,0.55,2.41,3.2,63.71,38.66
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,10,180,164.94,3892,100.0,26.67,2.7119,5.5,12.31,0.0,2.33,0.0,0.0,4.54,5.91,59.17,42.29
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,10,270,246.38,3802,100.0,33.75,4.661,6.3,27.51,0.0,3.37,0.0,0.0,8.17,11.44,55.73,42.14
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,10,365,331.62,3707,100.0,38.39,7.0965,7.1,41.82,0.0,4.1,0.0,0.0,12.3,19.25,53.06,40.03
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,15,30,27.68,4042,100.0,10.69,0.3274,3.98,1.25,0.0,0.3,0.0,0.17,0.47,0.61,53.88,46.81
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,15,60,55.28,4012,100.0,22.68,0.7471,4.54,3.34,0.0,0.71,0.0,0.15,1.15,1.62,58.3,41.2
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,15,90,82.81,3982,100.0,29.23,1.2517,5.08,6.48,0.0,1.18,0.0,0.0,2.0,2.77,60.17,37.52
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,15,120,110.26,3952,100.0,34.41,1.8383,5.59,10.51,0.0,1.67,0.0,0.0,3.04,4.21,59.36,38.41
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,15,180,164.94,3892,100.0,41.21,3.1846,6.46,17.64,0.0,2.19,0.0,0.0,5.88,8.02,52.6,40.8
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,15,270,246.38,3802,100.0,50.55,5.5546,7.51,40.03,0.0,0.0,0.0,0.0,10.8,15.88,46.92,39.85
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,15,365,331.62,3707,100.0,55.08,8.4373,8.44,61.08,0.0,0.0,0.0,0.0,14.57,27.21,41.76,36.66
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,20,30,27.68,4042,100.0,20.21,0.3433,4.18,1.58,0.0,0.31,0.0,0.1,0.54,0.72,53.14,46.66
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,20,60,55.28,4012,100.0,33.9,0.8042,4.89,4.26,0.0,0.69,0.0,0.0,1.33,1.97,54.39,41.1
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,20,90,82.81,3982,100.0,40.18,1.3538,5.49,8.36,0.0,1.09,0.0,0.0,2.36,3.41,53.77,36.92
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,20,120,110.26,3952,100.0,44.13,2.0049,6.1,13.64,0.0,1.42,0.0,0.0,3.52,5.18,52.83,37.78
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,20,180,164.94,3892,100.0,50.82,3.5,7.1,22.97,0.0,0.0,0.0,0.0,6.63,10.05,45.91,40.13
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,20,270,246.38,3802,100.0,58.63,6.2391,8.43,52.55,0.0,0.0,0.0,0.0,12.07,19.77,40.08,39.43
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,20,365,331.62,3707,100.0,62.8,9.6078,9.61,80.33,0.0,0.0,0.0,0.0,15.66,34.4,35.66,36.53
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,30,30,27.68,4042,100.0,36.62,0.3733,4.54,2.23,0.0,0.26,0.0,0.0,0.66,0.94,48.69,46.39
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,30,60,55.28,4012,100.0,48.63,0.8976,5.46,6.12,0.0,0.24,0.0,0.0,1.63,2.63,46.26,40.38
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,30,90,82.81,3982,100.0,53.84,1.5228,6.18,12.13,0.0,0.0,0.0,0.0,2.85,4.63,43.75,36.34
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,30,120,110.26,3952,100.0,56.65,2.2981,6.99,19.91,0.0,0.0,0.0,0.0,4.36,7.07,42.18,36.82
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,30,180,164.94,3892,100.0,62.67,4.018,8.15,33.64,0.0,0.0,0.0,0.0,7.61,13.72,36.18,39.98
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,30,270,246.38,3802,100.0,67.41,7.5156,10.16,77.59,0.0,0.0,0.0,0.0,11.8,27.68,32.06,41.0
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,30,365,331.62,3707,100.0,70.25,11.9011,11.9,118.84,0.0,0.0,0.0,0.0,16.91,45.06,29.03,61.48
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,50,30,27.68,4042,100.0,54.6,0.4359,5.3,3.53,0.0,0.0,0.0,0.0,0.82,1.35,40.28,45.65
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,50,60,55.28,4012,100.0,63.33,1.027,6.25,9.83,0.0,0.0,0.0,0.0,1.79,3.71,35.04,39.98
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,50,90,82.81,3982,100.0,67.53,1.7466,7.08,19.67,0.0,0.0,0.0,0.0,2.92,6.76,31.44,35.91
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,50,120,110.26,3952,100.0,69.46,2.6462,8.05,32.45,0.0,0.0,0.0,0.0,4.0,10.22,30.06,36.13
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,50,180,164.94,3892,100.0,74.38,4.6324,9.39,54.96,0.0,0.0,0.0,0.0,2.44,20.43,25.13,43.83
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,50,270,246.38,3802,100.0,77.33,9.0234,12.2,127.68,0.0,0.0,0.0,0.0,0.0,40.19,22.44,58.92
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,50,365,331.62,3707,100.0,79.23,14.4151,14.42,195.85,0.0,0.0,0.0,0.0,0.0,65.2,20.64,53.09
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,75,30,27.68,4042,100.0,64.47,0.5156,6.27,5.15,0.0,0.0,0.0,0.0,0.89,1.84,33.33,45.15
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,75,60,55.28,4012,100.0,71.39,1.1776,7.16,14.47,0.0,0.0,0.0,0.0,1.5,4.84,27.99,39.81
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,75,90,82.81,3982,100.0,74.99,1.9766,8.02,29.09,0.0,0.0,0.0,0.0,0.2,8.34,24.74,36.34
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,75,120,110.26,3952,100.0,76.7,2.986,9.08,43.85,0.0,0.0,0.0,0.0,0.0,13.31,23.05,39.57
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,75,180,164.94,3892,100.0,80.65,5.2943,10.74,81.62,0.0,0.0,0.0,0.0,0.0,27.17,19.14,57.27
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,75,270,246.38,3802,100.0,82.72,10.5145,14.21,190.28,0.0,0.0,0.0,0.0,0.0,49.61,17.12,53.6
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,75,365,331.62,3707,100.0,84.14,16.4732,16.47,292.12,0.0,0.0,0.0,0.0,0.0,80.28,15.86,48.31
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,100,30,27.68,4042,100.0,69.94,0.5833,7.1,6.78,0.0,0.0,0.0,0.0,0.77,2.26,28.9,45.08
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,100,60,55.28,4012,100.0,76.02,1.2853,7.82,19.1,0.0,0.0,0.0,0.0,0.0,5.49,23.58,39.78
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,100,90,82.81,3982,100.0,79.36,2.1256,8.62,38.51,0.0,0.0,0.0,0.0,0.0,9.58,20.52,39.05
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,100,120,110.26,3952,100.0,81.1,3.1936,9.71,58.1,0.0,0.0,0.0,0.0,0.0,14.19,18.72,53.59
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,100,180,164.94,3892,100.0,83.84,5.8519,11.87,90.89,0.0,0.0,0.0,0.0,0.0,31.23,16.01,54.14
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,100,270,246.38,3802,100.0,85.51,11.8671,16.04,252.89,0.0,0.0,0.0,0.0,0.0,55.81,14.36,50.84
gold,Gold (XAU),Commodities,Moonwell,0.0342992,3.43,100,365,331.62,3707,100.0,86.59,18.5976,18.6,388.39,0.0,0.0,0.0,0.0,0.0,77.74,13.41,45.86
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,1,30,19.93,4042,100.0,0.0,0.2028,2.47,0.38,0.13,0.2,0.18,0.19,0.21,0.23,44.61,51.04
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,1,60,39.82,4012,100.0,0.0,0.4124,2.51,0.97,0.27,0.4,0.34,0.37,0.44,0.49,49.68,47.21
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,1,90,59.67,3982,100.0,0.0,0.6268,2.54,1.62,0.37,0.6,0.51,0.56,0.66,0.77,47.69,49.52
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,1,120,79.48,3952,100.0,0.0,0.8462,2.57,2.46,0.48,0.81,0.67,0.72,0.92,1.07,49.34,48.28
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,1,180,118.98,3892,100.0,0.0,1.2974,2.63,4.23,0.63,1.19,0.97,1.06,1.42,1.77,45.99,52.75
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,1,270,177.94,3802,100.0,0.0,1.9822,2.68,6.95,1.0,1.78,1.34,1.53,2.22,2.74,47.0,52.68
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,1,365,239.79,3707,100.0,0.0,2.6887,2.69,9.97,1.32,2.46,1.7,1.99,3.15,3.95,50.07,49.93
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,2,30,19.93,4042,100.0,0.0,0.2063,2.51,0.56,0.07,0.2,0.16,0.18,0.23,0.26,46.98,51.04
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,2,60,39.82,4012,100.0,0.0,0.4267,2.6,1.55,0.14,0.41,0.29,0.34,0.48,0.58,51.77,47.21
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,2,90,59.67,3982,100.0,0.0,0.6569,2.66,2.64,0.15,0.61,0.42,0.52,0.73,0.95,50.0,49.52
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,2,120,79.48,3952,100.0,0.0,0.8977,2.73,4.12,0.17,0.82,0.54,0.65,1.04,1.34,51.7,48.3
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,2,180,118.98,3892,100.0,0.0,1.4049,2.85,7.27,0.07,1.18,0.76,0.94,1.64,2.35,47.76,52.8
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,2,270,177.94,3802,100.0,0.0,2.1851,2.95,12.13,0.22,1.77,0.9,1.27,2.67,3.7,48.32,52.71
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,2,365,239.79,3707,100.0,0.03,2.9795,2.98,17.53,0.0,2.52,0.99,1.58,3.89,5.5,51.47,50.07
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,3,30,19.93,4042,100.0,0.4,0.2095,2.55,0.74,0.0,0.2,0.14,0.17,0.25,0.29,47.87,51.04
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,3,60,39.82,4012,100.0,0.97,0.4388,2.67,2.12,0.0,0.41,0.23,0.32,0.52,0.66,52.54,47.21
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,3,90,59.67,3982,100.0,2.16,0.6814,2.76,3.66,0.0,0.61,0.32,0.48,0.8,1.12,50.55,49.4
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,3,120,79.48,3952,100.0,3.67,0.9327,2.84,5.79,0.0,0.82,0.38,0.57,1.16,1.59,51.64,48.28
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,3,180,118.98,3892,100.0,6.14,1.4763,2.99,10.31,0.0,1.15,0.47,0.79,1.83,2.91,46.92,52.7
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,3,270,177.94,3802,100.0,7.89,2.308,3.12,17.3,0.0,1.7,0.28,0.96,3.03,4.62,47.05,52.76
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,3,365,239.79,3707,100.0,13.57,3.1496,3.15,25.1,0.0,2.44,0.0,1.01,4.36,7.05,49.85,50.12
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,5,30,19.93,4042,100.0,2.55,0.2165,2.63,1.1,0.0,0.2,0.1,0.15,0.28,0.35,48.79,51.04
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,5,60,39.82,4012,100.0,6.75,0.4663,2.84,3.27,0.0,0.42,0.11,0.25,0.6,0.84,52.82,47.18
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,5,90,59.67,3982,100.0,11.68,0.7385,2.99,5.7,0.0,0.61,0.0,0.39,0.93,1.48,50.8,49.42
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,5,120,79.48,3952,100.0,15.61,1.0159,3.09,9.12,0.0,0.83,0.0,0.37,1.39,2.07,51.01,48.23
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,5,180,118.98,3892,100.0,23.15,1.6041,3.25,16.38,0.0,1.06,0.0,0.28,2.18,3.91,45.02,52.7
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,5,270,177.94,3802,100.0,36.24,2.4418,3.3,27.66,0.0,1.23,0.0,0.0,3.62,6.07,41.61,52.18
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,5,365,239.79,3707,100.0,45.05,3.1835,3.18,40.24,0.0,1.08,0.0,0.0,4.78,9.22,40.87,49.23
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,10,30,19.93,4042,100.0,18.58,0.2343,2.85,2.0,0.0,0.2,0.0,0.07,0.35,0.49,48.64,50.99
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,10,60,39.82,4012,100.0,34.05,0.5312,3.23,6.14,0.0,0.39,0.0,0.0,0.78,1.28,48.93,47.01
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,10,90,59.67,3982,100.0,41.26,0.8522,3.46,10.81,0.0,0.44,0.0,0.0,1.21,2.35,44.42,48.84
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,10,120,79.48,3952,100.0,46.81,1.2351,3.76,17.44,0.0,0.43,0.0,0.0,1.86,3.33,44.26,47.72
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,10,180,118.98,3892,100.0,56.12,1.9895,4.03,31.58,0.0,0.0,0.0,0.0,2.71,6.33,37.15,52.06
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,10,270,177.94,3802,100.0,66.28,3.0771,4.16,53.53,0.0,0.0,0.0,0.0,4.44,9.76,30.85,51.39
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,10,365,239.79,3707,100.0,72.84,3.828,3.83,78.07,0.0,0.0,0.0,0.0,2.47,14.51,25.06,48.1
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,15,30,19.93,4042,100.0,37.36,0.2512,3.06,2.91,0.0,0.16,0.0,0.0,0.42,0.64,44.88,50.69
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,15,60,39.82,4012,100.0,50.17,0.5774,3.51,9.01,0.0,0.0,0.0,0.0,0.89,1.66,41.08,46.76
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,15,90,59.67,3982,100.0,58.14,0.9266,3.76,15.92,0.0,0.0,0.0,0.0,1.25,3.09,35.28,48.49
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,15,120,79.48,3952,100.0,63.56,1.3915,4.23,25.76,0.0,0.0,0.0,0.0,1.91,4.48,33.96,47.24
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,15,180,118.98,3892,100.0,70.94,2.2552,4.57,46.77,0.0,0.0,0.0,0.0,1.97,8.07,27.29,51.39
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,15,270,177.94,3802,100.0,76.91,3.3897,4.58,79.41,0.0,0.0,0.0,0.0,0.0,11.49,22.3,50.95
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,15,365,239.79,3707,100.0,80.74,4.2539,4.25,115.91,0.0,0.0,0.0,0.0,0.0,16.69,18.91,48.13
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,20,30,19.93,4042,100.0,47.23,0.2734,3.33,3.81,0.0,0.08,0.0,0.0,0.47,0.76,41.39,50.54
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,20,60,39.82,4012,100.0,59.22,0.638,3.88,11.88,0.0,0.0,0.0,0.0,0.95,2.03,35.62,46.49
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,20,90,59.67,3982,100.0,67.18,1.026,4.16,21.02,0.0,0.0,0.0,0.0,1.13,3.65,29.68,48.29
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,20,120,79.48,3952,100.0,70.72,1.5589,4.74,34.09,0.0,0.0,0.0,0.0,1.46,5.31,28.26,47.01
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,20,180,118.98,3892,100.0,76.39,2.5652,5.2,61.97,0.0,0.0,0.0,0.0,0.0,9.53,22.71,51.31
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,20,270,177.94,3802,100.0,81.09,3.6566,4.94,105.28,0.0,0.0,0.0,0.0,0.0,12.04,18.39,50.74
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,20,365,239.79,3707,100.0,84.25,4.6829,4.68,153.75,0.0,0.0,0.0,0.0,0.0,17.92,15.67,47.88
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,30,30,19.93,4042,100.0,61.21,0.312,3.8,5.62,0.0,0.0,0.0,0.0,0.51,1.0,34.24,50.3
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,30,60,39.82,4012,100.0,70.31,0.739,4.5,17.63,0.0,0.0,0.0,0.0,0.74,2.67,27.79,46.36
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,30,90,59.67,3982,100.0,76.72,1.1791,4.78,31.24,0.0,0.0,0.0,0.0,0.0,4.38,22.25,48.12
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,30,120,79.48,3952,100.0,78.95,1.7875,5.44,50.73,0.0,0.0,0.0,0.0,0.0,6.41,20.82,46.79
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,30,180,118.98,3892,100.0,83.66,2.9541,5.99,92.35,0.0,0.0,0.0,0.0,0.0,9.71,16.11,51.03
silver,Silver (XAG),Commodities,Aave V3,0.0245678,2.46,30,270,177.94,3802,100.0,87.01,3.8698,5.23,157.03,0.0,0.0,0.0,0.0,0.0,13.7,12.86,50.47
